movie,content,rating,time
一一,如果人的一半是生，另一半是死。那么死亡的那一半，生的人永远看不到。如果一半是希望，一半是绝望。绝望的那一半已经完全注入生之中，希望被留在死亡中有待检阅。洋洋的角色甚至有些类似《牺牲》里的亚历山大，带着人们去看另一半，从衰老与死亡看蔓延的生活。片名完美。个人观感完胜《牯岭街》。,allstar50,2016-08-10 18:05:44
一一,漫漫的一生被浓缩，很生活化的电影。其实生活与每个人都是很多疲惫，很多无奈。洋洋想给别人看他们看不到的东西，而很多人还是看不到。他们都被琐事锁牢了，忽略了。生也是疲惫，死也是不安宁。,allstar50,2013-06-16 13:46:33
步履不停,人生就这么步履不停地前行着，那些舍得的舍不得的人和事总会一一远去，以至再也无法望见。你可能偶尔怀念，也可能丢了命似的道不了别。,allstar40,2010-03-23 10:10:52
步履不停,送走儿子后寡言的医生父亲念叨：“下次来的时候就是新年了。”与此同时儿子坐在远行的大巴上长舒一口气：“这次回家了新年之行总算可以省了。”转瞬下一个镜头就变成空的风景和儿子的画外音：三年后父亲死了。不多久母亲也走了，她最终也没坐上我买的车。这是日影特有的温情与残酷。玉米天妇罗。,allstar40,2011-09-05 18:52:46
步履不停,亲人只有一次的缘分，无论这辈子我和你会相处多久，也请好好珍惜共聚的时光，下辈子，无论爱与不爱，都不会再见。★★★★★,allstar50,2009-09-10 02:38:25
步履不停,"""你才25岁，你可以成为任何你想成为的人。""剧情没有什么起伏，不温不火，朴实平淡的对话，安静的生活，温馨的生活细节，这样讲出来的故事，总是娓娓动人。生命依旧不停的在循环，平淡、责任、羁绊、也许，这也叫做人生吧。当最后那只黄粉蝶飞出来的时候，却让人眼泪止不住的在流。★★★★☆",allstar40,2011-02-09 21:29:47
步履不停,日本的家庭电影已经是世界巅峰了，步履不停是巅峰中的佳作。,allstar50,2011-01-17 14:45:59
步履不停,"夏至横山家，
小津屋檐下，
周围二三事，
外婆炸玉米，
攀折紫薇花，
追逐黄蝴蝶。
淡然疗心伤，
四肢渐愈合。
有了伴的路，
步履停一停；
牵了手的手，
岁月不回头。",allstar40,2010-02-27 11:28:48
步履不停,试图用一个特殊的日子来讲述横山家数十年来的漫长岁月，不运用任何插叙，只是让时间一点点流过，从各人间的对话中了解这个家庭久远已逝的一切哀痛压抑温馨喜悦，然后日子还得淡淡前行。每个人物都刻划得立体有力，但是片长四分之三再往后有些情节：如蝴蝶入屋、孩子晨祈愿、多年后生孩子也开车等稍刻意,allstar40,2010-08-07 05:33:06
步履不停,听说蝴蝶如果能够熬过一个冬天，来年就会变成黄色。从此，我每次看到黄色的蝴蝶，心里就会难过。,allstar40,2016-07-23 09:41:11
步履不停,生活尽管再平静偶尔也有波澜 不停走着有些东西还是趕不上。,allstar40,2009-01-18 09:36:25
步履不停,能写出这样的剧本真是让人嫉妒啊,allstar40,2016-10-04 00:00:28
步履不停,9.5；和解总是慢死亡一步,allstar50,2009-04-11 21:27:26
步履不停,我了解关于生命的哀伤，总是静默的，漫长的。,allstar50,2009-04-27 17:52:59
步履不停,我喜欢电影里的台词，真实不做作，却把这个家庭十几年隐藏的哀痛和矛盾表达的很清楚，最让人感动的莫过于倔老头子送走良多后那句像是自言自语般的，“下次来就是新年了吧”，父亲所特有的不动声色的爱啊～,allstar50,2011-02-09 13:35:44
步履不停,你才25岁，你可以成为任何你想成为的人。,allstar40,2017-07-10 00:29:00
步履不停,东方人的日常生活中就是常常上演这种迟到的温情、无奈的残忍，并且自觉地不知悔改地步伐不停。秉承着同样的嘴硬和含蓄，他们塑造了家，捏造了国。,allstar50,2011-04-26 22:05:06
步履不停,时光借由一部电影，在一天的限定内被无限拉长。淡如水却又酽如茶，传递着市井家庭气息，给人安定的力量。稀松平常的家庭团聚背后却是伤痕累累不愿提及的过往，明明暗中碰撞得很激烈偏偏表面上云淡风轻。萦绕在父母心里的丧子之痛，孩子心头的独立之殇，一家人洗好了澡，吹着晚风，围坐着仿佛没有芥蒂。,allstar30,2015-09-03 00:16:50
步履不停,是枝裕和说，《步履不停》是一个什么事都没发生的故事，除了细节别无旁物，因为，细枝末节累加起来即是生活。回想那一部看了无数遍的电影，不是什么事都没发生过。最喜欢一个细节是一只蝴蝶，宛如哥哥的亡灵飞过，平实的妈妈立刻狰狞如同疯魔，追逐亡故的长子的幻影。一个平常家庭的创口顿时撕裂。,allstar50,2017-06-22 00:27:53
步履不停,沉缓，琐碎，细微，日常，晦明。,allstar40,2016-03-02 10:32:35
步履不停,“每个人都有一首秘密听的歌” 还是喜欢这样生活化的是枝裕和，每个细节每句台词都是活生生的生活本身。“如果不能恨一个人，自己就会感觉更糟”,allstar40,2017-04-23 22:09:23
步履不停,孩子们总不像你所期待地那样长大。,allstar40,2010-12-27 03:30:41
步履不停,B站、爱奇艺、腾讯使用的是同一个片源同一个字幕翻译，质量极差，甚至让人产生了给字幕寄刀片的冲动！倘若《小偷家族》是一盘色香味俱佳的可口炒菜，那么《海街日记》属于炒菜没放盐，而《步履不停》就更夸张了，连菜都没放，纯粹在炒空气了。也许是我的口味太重了？电影本身的故事局限在哥哥忌日那天的全家聚会，基本上没有任何事件发生，纯粹靠对白堆砌来表达人物关系及内心波动，因此垃圾翻译使得本就淡入纯水的剧情更加索然无味。其实看到后面自然能体会到哥哥的死在每个人心中都埋下了一些情绪的种子，随着时间慢慢生根发芽，有的长出了遗憾，有的长出了思念，有的则生出了绵绵的怨念，所以你会觉得《阳光普照》里似乎带着些许《步履不停》的阴影，只是前者更加残酷阴冷。全片拆分了很多镜头却都纹丝不动，镜头静止而生活则步履不停地缓缓走下去。,allstar30,2020-04-18 19:40:49
步履不停,文艺青年被迫变成文艺中年 不得不卷入平淡生活 丧得没眼看 你说吃饭有哲理 其实也没什么哲理 一家人用五十年 既可说磨合，也可说凑合 到底怎样的生命是有价值的呢  残酷着 温情着 蝉鸣之夏 光阴虚度 代际轮回 逝去之人的阴影 在世之人的不甘 做个钢琴调音师啊 一家人一起做饭 终究是高兴的,,2018-07-01 18:52:04
步履不停,更喜欢比海更深。不过长子去世的设定又让我想到怡微分析过的，一个作品中从未出场的人却像个前提一样，对所有的人物和关系都施加隐秘而深刻的影响。,allstar30,2018-06-19 14:06:16
步履不停,豆瓣的文青给了8.8的高分，说特温情，还治愈，恰似日本李安，灰暗中摸索着找来看，腻歪极了。同样的事儿，要放在香港笼屋或者沈阳铁西棚户区当外景，非让人看了想擂墙爆粗。泥淖，血缘的泥淖，让人绝望的东方家族关系，无比狭隘。,allstar20,2013-03-11 00:47:42
步履不停,不知道什么时候起，一看到这种生活流的电影就泪如泉涌走不动路。人间烟火的气息，代代步履不停...,allstar50,2013-12-27 22:54:30
步履不停,闷片的极致。摄影台词细节，毫无过人之处，于平淡中表现的感情，毫无亮点。在电影院看这片是一种灾难，把电影拍这么无聊，请别提“大师”这个词。,allstar10,2017-03-10 13:33:47
步履不停,《步履不停》没有引出幡然醒悟的痛心疾首，当良多在墓碑前重复着母亲的浇水举动，他是否相信返家的那一天也是他人生的缩影？,allstar50,2009-04-06 13:07:54
步履不停,一个小恙的家庭，每名成员各怀心事，是枝裕和对于亲情和生死的把握已是炉火纯青。固定镜头，味淡如茶，周而复始，偶有亡魂化蝶惊艳，终归还是微苦人生。浴室里的瓷砖常年有破损，相扑队员的名字一时想不起来，广告上的汽车到最后也没买...镜头升过愈发陌生的小镇，眼眶湿润，这就是生活。//2024重看：是枝裕和不太商业的一部，几乎全片都发生在儿子一家回父母家的一天一夜时间里，儿子是重组家庭，父母对带娃改嫁的儿媳有些成见，父亲失去了继承他诊所的长子，大家都心照不宣地说着场面话，维系着家庭的表面平和。虽然每年只聚一次，关系已经渐渐疏远，但家人都在彼此身上留下了深刻的印记。佩服是枝裕和能把这么琐碎的日常拍得细腻忧伤。,allstar50,2012-07-18 18:31:29
步履不停,是枝裕和的巅峰之作。淡淡的散文化叙事，琐碎平静的日常生活深处潜伏着暗流与潮涌，不动声色而令人莞尔的细节，可爱丰满的人物，凝练而善于留白的对白，耐人寻思的镜头里，是小津逝后的导演们再也拍不出来的日本，和至纯的醍醐味。,allstar50,2011-07-03 15:35:44
步履不停,整个片子我最喜欢的部分是，看起来那么慈祥亲切可爱的奶奶，一边勾着杯垫，一边回答儿子说【就是为了让他痛苦才让他来的啊，才十年就淡忘，太便宜他了，明年后年我会一直邀请他来的】,allstar50,2017-05-19 23:33:09
步履不停,结尾匆促、做作了些，否则更加好。这才是好的文艺片，静谧、克制、幽长、绵里藏针。表演非常细腻。最喜欢的一句台词是，带着儿子改嫁的母亲对儿子说：“他（继父）会缓慢而坚定地成为你身体的一部分。”这恐怕就是一代一代向死而生，生活百般复杂和磨难，人们却步履不停的支撑：家庭、一体。,allstar50,2015-01-05 07:53:28
步履不停,生活平淡得让人觉得时间好像已经凝固了一样，让我们恍惚有不会老去的错觉，直到有一天，身边的人离去才发现原来时间一直在走着，残忍的、无情的。后来没再提起的相扑选手的名字、没有跟父亲去看一场足球赛、没有开车载过母亲，短短的几句独白，仿若最尖锐的利刃划痛了心脏。,allstar50,2015-01-04 16:35:28
步履不停,我从没自己给老头打过电话，他打过来我也只是敷衍。我妈不识几个字，她说过想去祖国其他地方看看，我曾想过自己买辆车载他们到处去旅行的。现在，自己一人勉强糊口，苟且地活。然而他们的年轻，也一去不复返了。现在看这种片子，老泪纵横。8.6,allstar50,2016-09-18 10:07:26
步履不停,步履不停，波澜不惊，不煽情的感动才是真正的感动。,allstar40,2011-03-21 21:14:45
步履不停,细致，耐心，日常，清淡，克制，夏天的美感，空气的流动，家庭的面貌，人性的观察，太有味道了，是枝裕和，大师气度的开始。无须过分溢美，必须五星。,allstar50,2010-05-08 09:38:10
步履不停,在窗外暴雨声的伴奏中刷完，沉浸于这种琐细的日常和淡淡的忧伤。其实生活原本就是这么真实而平常，并非那些富丽堂皇和高大无上；生命也正如电影一样不知不觉就剧终人散，哪里会有那么多的事先张扬。,allstar40,2016-07-20 23:02:45
步履不停,逝者如斯夫,allstar50,2009-04-30 02:37:18
步履不停,“人生路上步履不停，但为何总是慢一拍”。无论我们多么小心翼翼，人生终会错过一些事情。,allstar50,2013-04-11 00:04:34
步履不停,“他们新年会再来的。”  “新年就不用了吧，一年一次就很多了。”  “不用麻烦他们了，下次不用过夜了。”当儿女们把看望父母当成一种需要强迫去做的事情时，父母还剩下些什么。,allstar50,2012-01-13 22:39:15
步履不停,当良多坐在离开家的公交车上，想起那个相扑手的名字时，老夫妻一前一后地走，惦记着儿子什么时候再回来，顿时泪流满面。平平淡淡的情节，饱含深意的对话，一个个可爱的人物，没刻意搞笑或煽情，却能让人笑出来、哭出来。,allstar50,2017-07-17 17:06:05
